[<<immutable-context>>, <Main: void main(java.lang.String[])>/new Main/0]	<Main: void bad()>/l3#_11	[<Main: void main(java.lang.String[])>/new Main/0, <Main: void bad()>/new java.io.PrintWriter/0]	<java.io.PrintWriter: void println(java.lang.String)>/@parameter0
[<Main: void main(java.lang.String[])>/new Main/0, <Main: void bad()>/new java.io.PrintWriter/0]	<java.io.PrintWriter: void println(java.lang.String)>/@parameter0	[<Main: void main(java.lang.String[])>/new Main/0, <Main: void bad()>/new java.io.PrintWriter/0]	<java.io.PrintWriter: void println(java.lang.String)>/l1#_0
[<Main: void main(java.lang.String[])>/new Main/0, <Main: void bad()>/new java.io.PrintWriter/0]	<java.io.PrintWriter: void println(java.lang.String)>/l1#_0	[<Main: void main(java.lang.String[])>/new Main/0, <Main: void bad()>/new java.io.PrintWriter/0]	<java.io.PrintWriter: void print(java.lang.String)>/@parameter0
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/@parameter0	[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <<string-constant>>]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.StringBuilder: java.lang.String toString()>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.io.BufferedReader: java.lang.String readLine(boolean)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String substring(int)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String substring(int,int)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <Main: void bad()>/java.io.BufferedReader.readLine/0::: java.lang.String::: ASSIGN]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.StringBuffer: java.lang.String toString()>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String toLowerCase(java.util.Locale)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String toUpperCase(java.util.Locale)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <sun.net.www.ParseUtil: java.lang.String encodePath(java.lang.String,boolean)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <sun.util.locale.LocaleUtils: java.lang.String toLowerString(java.lang.String)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.AbstractStringBuilder: java.lang.String substring(int,int)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.io.DefaultFileSystem: java.io.FileSystem getFileSystem()>/new java.io.UnixFileSystem/0, <java.io.UnixFileSystem: java.lang.String[] list(java.io.File)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.security.Security: void initialize()>/new java.util.Properties/0, <java.util.Properties: java.lang.String loadConvert(char[],int,int,char[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String replace(char,char)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String concat(java.lang.String)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.util.jar.Manifest: void read(java.io.InputStream)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.util.jar.Manifest: java.lang.String parseName(byte[],int)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.jar.Manifest: void <init>()>/new java.util.jar.Attributes/0, <java.util.jar.Attributes: void read(java.util.jar.Manifest$FastInputStream,byte[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.jar.Manifest: void <init>()>/new java.util.jar.Attributes/0, <java.util.jar.Attributes: void read(java.util.jar.Manifest$FastInputStream,byte[])>/new java.lang.String/2]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.jar.Manifest: void read(java.io.InputStream)>/new java.util.jar.Attributes/0, <java.util.jar.Attributes: void read(java.util.jar.Manifest$FastInputStream,byte[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.jar.Manifest: void read(java.io.InputStream)>/new java.util.jar.Attributes/0, <java.util.jar.Attributes: void read(java.util.jar.Manifest$FastInputStream,byte[])>/new java.lang.String/2]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String valueOf(char[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.Long: java.lang.String toUnsignedString0(long,int)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.PropertyResourceBundle: void <init>(java.io.InputStream)>/new java.util.Properties/0, <java.util.Properties: java.lang.String loadConvert(char[],int,int,char[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.io.DataInputStream: java.lang.String readUTF(java.io.DataInput)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.Currency$1: java.lang.Void run()>/new java.util.Properties/0, <java.util.Properties: java.lang.String loadConvert(char[],int,int,char[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <java.lang.String: java.lang.String copyValueOf(char[],int,int)>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.jar.Manifest: void <init>(java.io.InputStream)>/new java.util.jar.Attributes/0, <java.util.jar.Attributes: void read(java.util.jar.Manifest$FastInputStream,byte[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<java.util.jar.Manifest: void <init>(java.io.InputStream)>/new java.util.jar.Attributes/0, <java.util.jar.Attributes: void read(java.util.jar.Manifest$FastInputStream,byte[])>/new java.lang.String/2]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<sun.util.calendar.CalendarSystem$1: java.util.Properties run()>/new java.util.Properties/0, <java.util.Properties: java.lang.String loadConvert(char[],int,int,char[])>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <java.io.PrintWriter: void <init>(java.io.OutputStream,boolean)>/new java.io.BufferedWriter/0]	<java.io.BufferedWriter: void write(java.lang.String,int,int)>/l1#_0	[<<immutable-hcontext>>, <sun.security.util.DerValue: java.lang.String getIA5String()>/new java.lang.String/0]	<java.lang.String: void getChars(int,int,char[],int)>/@this
[<<immutable-hcontext>>, <Main: void bad()>/java.io.BufferedReader.readLine/0::: java.lang.String::: ASSIGN]	<java.lang.String: int length()>/@this	[<<immutable-hcontext>>, <Main: void bad()>/java.io.BufferedReader.readLine/0::: java.lang.String::: ASSIGN]	<java.lang.String: int length()>/l0#_0
[<<immutable-hcontext>>, <Main: void bad()>/java.io.BufferedReader.readLine/0::: java.lang.String::: ASSIGN]	<java.lang.String: void getChars(int,int,char[],int)>/@this	[<<immutable-hcontext>>, <Main: void bad()>/java.io.BufferedReader.readLine/0::: java.lang.String::: ASSIGN]	<java.lang.String: void getChars(int,int,char[],int)>/l0#_0
